user_id,created_at,company_id,language,activated_at,state
14930,2014-06-27,10207,english,2014-06-27,active
14931,2014-06-27,5,arabic,2014-06-27,active
14932,2014-06-27,1694,english,2014-06-27,active
14935,2014-06-27,12905,french,2014-06-27,active
14940,2014-06-27,934,english,2014-06-27,active
14943,2014-06-27,3348,portugese,2014-06-27,active
14944,2014-06-27,1,english,2014-06-27,active
14945,2014-06-27,6328,spanish,2014-06-27,active
14947,2014-06-27,3869,english,2014-06-27,active
14948,2014-06-27,2193,indian,2014-06-27,active
14949,2014-06-27,2,english,2014-06-27,active
14951,2014-06-27,3,german,2014-06-27,active
14952,2014-06-27,3016,portugese,2014-06-27,active
14953,2014-06-27,4700,spanish,2014-06-27,active
14955,2014-06-27,6551,english,2014-06-27,active
14957,2014-06-27,7423,english,2014-06-27,active
14958,2014-06-27,11196,spanish,2014-06-27,active
14960,2014-06-27,2,english,2014-06-27,active
14961,2014-06-27,6829,german,2014-06-27,active
14962,2014-06-27,400,english,2014-06-27,active
14963,2014-06-27,878,english,2014-06-27,active
14964,2014-06-27,212,german,2014-06-27,active
14965,2014-06-27,9834,english,2014-06-27,active
14966,2014-06-27,10767,english,2014-06-27,active
14970,2014-06-27,30,english,2014-06-27,active
14971,2014-06-27,13090,english,2014-06-27,active
14972,2014-06-27,5414,english,2014-06-27,active
14973,2014-06-28,4042,english,2014-06-28,active
14974,2014-06-28,6227,korean,2014-06-28,active
14975,2014-06-28,13012,spanish,2014-06-28,active
14976,2014-06-28,2,french,2014-06-28,active
14977,2014-06-28,64,arabic,2014-06-28,active
14978,2014-06-28,344,french,2014-06-28,active
14979,2014-06-28,138,english,2014-06-28,active
14983,2014-06-28,12289,french,2014-06-28,active
14986,2014-06-28,6869,english,2014-06-28,active
14987,2014-06-28,10962,spanish,2014-06-28,active
14988,2014-06-28,7046,english,2014-06-28,active
14991,2014-06-28,11559,arabic,2014-06-28,active
14994,2014-06-29,3733,english,2014-06-29,active
14995,2014-06-29,6630,english,2014-06-29,active
14996,2014-06-29,217,russian,2014-06-29,active
15001,2014-06-29,6993,french,2014-06-29,active
15005,2014-06-29,673,english,2014-06-29,active
15007,2014-06-29,3811,italian,2014-06-29,active
15009,2014-06-29,9451,indian,2014-06-29,active
15011,2014-06-29,35,french,2014-06-29,active
15012,2014-06-29,6854,english,2014-06-29,active
15015,2014-06-29,10862,english,2014-06-29,active
15016,2014-06-30,10313,english,2014-06-30,active
15018,2014-06-30,23,chinese,2014-06-30,active
15020,2014-06-30,7336,english,2014-06-30,active
15022,2014-06-30,7469,indian,2014-06-30,active
15024,2014-06-30,3646,indian,2014-06-30,active
15025,2014-06-30,327,english,2014-06-30,active
15028,2014-06-30,31,portugese,2014-06-30,active
15029,2014-06-30,1,english,2014-06-30,active
15030,2014-06-30,1414,english,2014-06-30,active
15033,2014-06-30,141,japanese,2014-06-30,active
15039,2014-06-30,67,english,2014-06-30,active
15041,2014-06-30,478,english,2014-06-30,active
15042,2014-06-30,5944,english,2014-06-30,active
15043,2014-06-30,1,english,2014-06-30,active
15045,2014-06-30,1745,spanish,2014-06-30,active
15048,2014-06-30,8932,german,2014-06-30,active
15052,2014-06-30,9926,portugese,2014-06-30,active
15054,2014-06-30,7481,english,2014-06-30,active
15055,2014-06-30,9510,english,2014-06-30,active
15066,2014-06-30,10874,french,2014-06-30,active
15067,2014-06-30,1,spanish,2014-06-30,active
15072,2014-06-30,15,arabic,2014-06-30,active
15074,2014-06-30,10213,japanese,2014-06-30,active
15075,2014-06-30,7206,arabic,2014-06-30,active
15077,2014-06-30,6806,japanese,2014-06-30,active
15078,2014-06-30,10706,english,2014-06-30,active
15079,2014-06-30,12966,japanese,2014-06-30,active
15081,2014-06-30,38,english,2014-06-30,active
15082,2014-06-30,3841,french,2014-06-30,active
15083,2014-06-30,13193,english,2014-06-30,active
15085,2014-06-30,12898,chinese,2014-06-30,active
15087,2014-06-30,9521,japanese,2014-06-30,active
15088,2014-06-30,12716,english,2014-06-30,active
15090,2014-06-30,1,english,2014-06-30,active
15091,2014-06-30,529,english,2014-06-30,active
15093,2014-07-01,10275,english,2014-07-01,active
15094,2014-07-01,7,russian,2014-07-01,active
15096,2014-07-01,3,japanese,2014-07-01,active
15101,2014-07-01,11117,german,2014-07-01,active
15105,2014-07-01,2,english,2014-07-01,active
15107,2014-07-01,2489,english,2014-07-01,active
15109,2014-07-01,62,french,2014-07-01,active
15112,2014-07-01,130,english,2014-07-01,active
15113,2014-07-01,33,english,2014-07-01,active
15116,2014-07-01,3153,english,2014-07-01,active
15123,2014-07-01,6861,spanish,2014-07-01,active
15124,2014-07-01,11742,french,2014-07-01,active
15126,2014-07-01,1,english,2014-07-01,active
15127,2014-07-01,12577,english,2014-07-01,active
15128,2014-07-01,7641,spanish,2014-07-01,active
15132,2014-07-01,6848,english,2014-07-01,active
15133,2014-07-01,9815,english,2014-07-01,active
15135,2014-07-01,8850,japanese,2014-07-01,active
15136,2014-07-01,9071,english,2014-07-01,active
15137,2014-07-01,112,english,2014-07-01,active
15140,2014-07-01,5291,french,2014-07-01,active
15143,2014-07-01,8608,korean,2014-07-01,active
15146,2014-07-01,3,italian,2014-07-01,active
15149,2014-07-01,1797,english,2014-07-01,active
15150,2014-07-01,141,indian,2014-07-01,active
15156,2014-07-01,10681,portugese,2014-07-01,active
15158,2014-07-01,9181,german,2014-07-01,active
15159,2014-07-01,2,english,2014-07-01,active
15160,2014-07-01,350,portugese,2014-07-01,active
15161,2014-07-01,204,japanese,2014-07-01,active
15163,2014-07-01,9330,french,2014-07-01,active
15164,2014-07-01,1,english,2014-07-01,active
15165,2014-07-01,618,english,2014-07-01,active
15166,2014-07-01,12882,japanese,2014-07-01,active
15168,2014-07-01,661,english,2014-07-01,active
15169,2014-07-01,6459,english,2014-07-01,active
15170,2014-07-01,3136,german,2014-07-01,active
15172,2014-07-01,12,spanish,2014-07-01,active
15174,2014-07-02,12586,english,2014-07-02,active
15177,2014-07-02,483,italian,2014-07-02,active
15180,2014-07-02,3088,english,2014-07-02,active
15181,2014-07-02,13,english,2014-07-02,active
15182,2014-07-02,2718,english,2014-07-02,active
15184,2014-07-02,1,english,2014-07-02,active
15185,2014-07-02,11068,german,2014-07-02,active
15186,2014-07-02,7932,japanese,2014-07-02,active
15188,2014-07-02,24,korean,2014-07-02,active
15190,2014-07-02,8,spanish,2014-07-02,active
15200,2014-07-02,765,portugese,2014-07-02,active
15201,2014-07-02,3622,spanish,2014-07-02,active
15202,2014-07-02,5,english,2014-07-02,active
15204,2014-07-02,1045,japanese,2014-07-02,active
15207,2014-07-02,570,korean,2014-07-02,active
15208,2014-07-02,1,french,2014-07-02,active
15214,2014-07-02,603,english,2014-07-02,active
15216,2014-07-02,2779,english,2014-07-02,active
15218,2014-07-02,1,spanish,2014-07-02,active
15219,2014-07-02,4103,french,2014-07-02,active
15220,2014-07-02,2639,japanese,2014-07-02,active
15224,2014-07-02,32,english,2014-07-02,active
15225,2014-07-02,8912,english,2014-07-02,active
15226,2014-07-02,9092,japanese,2014-07-02,active
15227,2014-07-02,2,german,2014-07-02,active
15228,2014-07-02,414,portugese,2014-07-02,active
15229,2014-07-02,31,french,2014-07-02,active
15230,2014-07-02,1543,spanish,2014-07-02,active
15231,2014-07-02,10421,english,2014-07-02,active
15233,2014-07-02,1,english,2014-07-02,active
15235,2014-07-02,3,english,2014-07-02,active
15239,2014-07-02,2748,english,2014-07-02,active
15240,2014-07-02,9579,german,2014-07-02,active
15241,2014-07-02,8160,english,2014-07-02,active
15244,2014-07-02,12,french,2014-07-02,active
15245,2014-07-02,5,german,2014-07-02,active
15247,2014-07-02,1,english,2014-07-02,active
15249,2014-07-02,7661,spanish,2014-07-02,active
15251,2014-07-02,7547,spanish,2014-07-02,active
15253,2014-07-03,1371,english,2014-07-03,active
15254,2014-07-03,3030,english,2014-07-03,active
15257,2014-07-03,83,english,2014-07-03,active
15261,2014-07-03,29,english,2014-07-03,active
15263,2014-07-03,7620,english,2014-07-03,active
15266,2014-07-03,13,english,2014-07-03,active
15269,2014-07-03,94,spanish,2014-07-03,active
15273,2014-07-03,931,english,2014-07-03,active
15274,2014-07-03,291,chinese,2014-07-03,active
15275,2014-07-03,8772,german,2014-07-03,active
15277,2014-07-03,11059,english,2014-07-03,active
15280,2014-07-03,33,english,2014-07-03,active
15281,2014-07-03,6894,german,2014-07-03,active
15283,2014-07-03,3469,english,2014-07-03,active
15284,2014-07-03,15,english,2014-07-03,active
15285,2014-07-03,11986,english,2014-07-03,active
15287,2014-07-03,3,spanish,2014-07-03,active
15288,2014-07-03,28,english,2014-07-03,active
15289,2014-07-03,4407,english,2014-07-03,active
15291,2014-07-03,20,english,2014-07-03,active
15292,2014-07-03,5193,english,2014-07-03,active
15295,2014-07-03,1454,arabic,2014-07-03,active
15296,2014-07-03,9961,english,2014-07-03,active
15302,2014-07-03,3,japanese,2014-07-03,active
15303,2014-07-03,1,english,2014-07-03,active
15304,2014-07-03,3130,korean,2014-07-03,active
15305,2014-07-03,8152,english,2014-07-03,active
15308,2014-07-03,10,japanese,2014-07-03,active
15309,2014-07-03,1749,russian,2014-07-03,active
15310,2014-07-03,3140,indian,2014-07-03,active
15311,2014-07-03,10593,japanese,2014-07-03,active
15312,2014-07-03,18,japanese,2014-07-03,active
15314,2014-07-03,2755,german,2014-07-03,active
15316,2014-07-03,6,spanish,2014-07-03,active
15319,2014-07-04,5468,french,2014-07-04,active
15320,2014-07-04,1,english,2014-07-04,active
15321,2014-07-04,2,spanish,2014-07-04,active
15324,2014-07-04,2951,english,2014-07-04,active
15325,2014-07-04,2790,english,2014-07-04,active
15328,2014-07-04,12682,spanish,2014-07-04,active
15329,2014-07-04,74,japanese,2014-07-04,active
15330,2014-07-04,3390,arabic,2014-07-04,active
15332,2014-07-04,9837,japanese,2014-07-04,active
15333,2014-07-04,12879,spanish,2014-07-04,active
15334,2014-07-04,8311,english,2014-07-04,active
15335,2014-07-04,5530,french,2014-07-04,active
15337,2014-07-04,933,indian,2014-07-04,active
15339,2014-07-04,6492,english,2014-07-04,active
15340,2014-07-04,123,english,2014-07-04,active
15347,2014-07-04,3,chinese,2014-07-04,active
15348,2014-07-04,9519,english,2014-07-04,active
15350,2014-07-04,1,french,2014-07-04,active
15351,2014-07-04,10107,english,2014-07-04,active
15352,2014-07-04,4962,english,2014-07-04,active
15353,2014-07-04,10012,english,2014-07-04,active
15355,2014-07-04,1,french,2014-07-04,active
15357,2014-07-04,7956,english,2014-07-04,active
15358,2014-07-04,3481,spanish,2014-07-04,active
15359,2014-07-04,8335,german,2014-07-04,active
15363,2014-07-04,2,french,2014-07-04,active
15364,2014-07-04,1106,arabic,2014-07-04,active
15365,2014-07-04,1605,english,2014-07-04,active
15366,2014-07-04,6752,japanese,2014-07-04,active
15367,2014-07-04,8506,russian,2014-07-04,active
15372,2014-07-04,7325,english,2014-07-04,active
15375,2014-07-04,4612,english,2014-07-04,active
15376,2014-07-04,4377,portugese,2014-07-04,active
15378,2014-07-04,12261,arabic,2014-07-04,active
15380,2014-07-04,15,english,2014-07-04,active
15381,2014-07-04,10631,english,2014-07-04,active
15382,2014-07-05,1498,italian,2014-07-05,active
15384,2014-07-05,9293,english,2014-07-05,active
15385,2014-07-05,8721,english,2014-07-05,active
15386,2014-07-05,293,english,2014-07-05,active
15389,2014-07-05,4,english,2014-07-05,active
15392,2014-07-05,4682,english,2014-07-05,active
15395,2014-07-05,92,portugese,2014-07-05,active
15396,2014-07-05,10864,russian,2014-07-05,active
15400,2014-07-05,10739,spanish,2014-07-05,active
15402,2014-07-06,4828,italian,2014-07-06,active
15403,2014-07-06,1282,french,2014-07-06,active
15405,2014-07-06,1819,french,2014-07-06,active
15407,2014-07-06,259,english,2014-07-06,active
15409,2014-07-06,6,spanish,2014-07-06,active
15410,2014-07-06,6,french,2014-07-06,active
15416,2014-07-06,311,english,2014-07-06,active
15418,2014-07-06,791,russian,2014-07-06,active
15422,2014-07-07,36,english,2014-07-07,active
15424,2014-07-07,6635,german,2014-07-07,active
15426,2014-07-07,3308,spanish,2014-07-07,active
15429,2014-07-07,38,english,2014-07-07,active
15431,2014-07-07,3263,english,2014-07-07,active
15432,2014-07-07,11717,italian,2014-07-07,active
15434,2014-07-07,7197,spanish,2014-07-07,active
15435,2014-07-07,11640,english,2014-07-07,active
15436,2014-07-07,2327,english,2014-07-07,active
15438,2014-07-07,12688,english,2014-07-07,active
15439,2014-07-07,5882,portugese,2014-07-07,active
15440,2014-07-07,1,english,2014-07-07,active
15443,2014-07-07,268,english,2014-07-07,active
15444,2014-07-07,12529,german,2014-07-07,active
15445,2014-07-07,70,arabic,2014-07-07,active
15447,2014-07-07,13184,french,2014-07-07,active
15449,2014-07-07,91,french,2014-07-07,active
15450,2014-07-07,1,english,2014-07-07,active
15452,2014-07-07,4,english,2014-07-07,active
15455,2014-07-07,11174,japanese,2014-07-07,active
15456,2014-07-07,2,english,2014-07-07,active
15457,2014-07-07,11202,english,2014-07-07,active
15458,2014-07-07,10953,english,2014-07-07,active
15463,2014-07-07,2,english,2014-07-07,active
15464,2014-07-07,11983,italian,2014-07-07,active
15465,2014-07-07,7298,german,2014-07-07,active
15467,2014-07-07,9449,german,2014-07-07,active
15468,2014-07-07,53,french,2014-07-07,active
15469,2014-07-07,5290,english,2014-07-07,active
15471,2014-07-07,11997,spanish,2014-07-07,active
15472,2014-07-07,810,english,2014-07-07,active
15473,2014-07-07,6890,spanish,2014-07-07,active
15474,2014-07-07,13191,english,2014-07-07,active
15475,2014-07-07,2482,english,2014-07-07,active
15476,2014-07-07,32,chinese,2014-07-07,active
15478,2014-07-07,6403,german,2014-07-07,active
15481,2014-07-07,6768,english,2014-07-07,active
15482,2014-07-07,5822,english,2014-07-07,active
15483,2014-07-07,12243,english,2014-07-07,active
15490,2014-07-07,1,french,2014-07-07,active
15491,2014-07-07,2310,spanish,2014-07-07,active
15493,2014-07-07,7190,english,2014-07-07,active
15494,2014-07-07,2,english,2014-07-07,active
15495,2014-07-07,6941,english,2014-07-07,active
15497,2014-07-07,55,spanish,2014-07-07,active
15498,2014-07-07,9563,indian,2014-07-07,active
15499,2014-07-07,10251,french,2014-07-07,active
15503,2014-07-07,7033,chinese,2014-07-07,active
15504,2014-07-07,12636,english,2014-07-07,active
15505,2014-07-08,1,english,2014-07-08,active
15506,2014-07-08,9,german,2014-07-08,active
15509,2014-07-08,49,spanish,2014-07-08,active
15510,2014-07-08,10899,english,2014-07-08,active
15511,2014-07-08,11032,french,2014-07-08,active
15512,2014-07-08,5612,french,2014-07-08,active
15515,2014-07-08,1,english,2014-07-08,active
15517,2014-07-08,6916,arabic,2014-07-08,active
15519,2014-07-08,1757,english,2014-07-08,active
15521,2014-07-08,16,english,2014-07-08,active
15527,2014-07-08,7,english,2014-07-08,active
15530,2014-07-08,4,italian,2014-07-08,active
15531,2014-07-08,9555,english,2014-07-08,active
15532,2014-07-08,5649,russian,2014-07-08,active
15533,2014-07-08,10482,english,2014-07-08,active
15534,2014-07-08,9384,english,2014-07-08,active
15536,2014-07-08,6814,english,2014-07-08,active
15538,2014-07-08,8822,spanish,2014-07-08,active
15539,2014-07-08,12999,spanish,2014-07-08,active
15540,2014-07-08,88,spanish,2014-07-08,active
15541,2014-07-08,319,english,2014-07-08,active
15543,2014-07-08,4,spanish,2014-07-08,active
15545,2014-07-08,12173,portugese,2014-07-08,active
15548,2014-07-08,11325,german,2014-07-08,active
15550,2014-07-08,475,english,2014-07-08,active
15551,2014-07-08,2,english,2014-07-08,active
15553,2014-07-08,8735,french,2014-07-08,active
15556,2014-07-08,9238,english,2014-07-08,active
15558,2014-07-08,6085,english,2014-07-08,active
15559,2014-07-08,9353,russian,2014-07-08,active
15560,2014-07-08,504,english,2014-07-08,active
15561,2014-07-08,6552,english,2014-07-08,active
15564,2014-07-08,10202,french,2014-07-08,active
15566,2014-07-08,57,english,2014-07-08,active
15569,2014-07-08,11,english,2014-07-08,active
15570,2014-07-08,46,russian,2014-07-08,active
15571,2014-07-08,2635,german,2014-07-08,active
15576,2014-07-08,900,english,2014-07-08,active
15579,2014-07-09,3,english,2014-07-09,active
15583,2014-07-09,10722,indian,2014-07-09,active
15584,2014-07-09,6,chinese,2014-07-09,active
15585,2014-07-09,1,french,2014-07-09,active
15586,2014-07-09,40,english,2014-07-09,active
15587,2014-07-09,2294,english,2014-07-09,active
15589,2014-07-09,9807,english,2014-07-09,active
15590,2014-07-09,1,english,2014-07-09,active
15594,2014-07-09,10493,spanish,2014-07-09,active
15595,2014-07-09,2782,english,2014-07-09,active
15600,2014-07-09,1,english,2014-07-09,active
15601,2014-07-09,2733,italian,2014-07-09,active
15603,2014-07-09,9644,portugese,2014-07-09,active
15605,2014-07-09,11463,english,2014-07-09,active
15609,2014-07-09,1,english,2014-07-09,active
15610,2014-07-09,7571,french,2014-07-09,active
15611,2014-07-09,173,spanish,2014-07-09,active
15613,2014-07-09,3525,portugese,2014-07-09,active
15615,2014-07-09,5221,english,2014-07-09,active
15616,2014-07-09,51,english,2014-07-09,active
15617,2014-07-09,13076,french,2014-07-09,active
15619,2014-07-09,669,chinese,2014-07-09,active
15620,2014-07-09,4,english,2014-07-09,active
15623,2014-07-09,6694,english,2014-07-09,active
15624,2014-07-09,687,english,2014-07-09,active
15625,2014-07-09,2,german,2014-07-09,active
15626,2014-07-09,11961,english,2014-07-09,active
15627,2014-07-09,4017,english,2014-07-09,active
15628,2014-07-09,2077,german,2014-07-09,active
15631,2014-07-09,9307,english,2014-07-09,active
15633,2014-07-09,12811,english,2014-07-09,active
15634,2014-07-09,7495,chinese,2014-07-09,active
15635,2014-07-09,5674,english,2014-07-09,active
15637,2014-07-09,4999,english,2014-07-09,active
15638,2014-07-09,758,spanish,2014-07-09,active
15639,2014-07-09,1687,spanish,2014-07-09,active
15640,2014-07-09,7525,spanish,2014-07-09,active
15641,2014-07-09,9200,italian,2014-07-09,active
15644,2014-07-09,384,english,2014-07-09,active
15646,2014-07-09,1566,english,2014-07-09,active
15648,2014-07-10,8757,spanish,2014-07-10,active
15651,2014-07-10,1804,english,2014-07-10,active
15655,2014-07-10,358,english,2014-07-10,active
15656,2014-07-10,6385,english,2014-07-10,active
15657,2014-07-10,11097,french,2014-07-10,active
15660,2014-07-10,78,indian,2014-07-10,active
15661,2014-07-10,2560,chinese,2014-07-10,active
15664,2014-07-10,10349,english,2014-07-10,active
15665,2014-07-10,4621,english,2014-07-10,active
15666,2014-07-10,5,spanish,2014-07-10,active
15667,2014-07-10,10879,japanese,2014-07-10,active
15670,2014-07-10,9941,english,2014-07-10,active
15671,2014-07-10,6499,english,2014-07-10,active
15678,2014-07-10,6,english,2014-07-10,active
15679,2014-07-10,9570,english,2014-07-10,active
15680,2014-07-10,7,indian,2014-07-10,active
15682,2014-07-10,2333,english,2014-07-10,active
15683,2014-07-10,9533,korean,2014-07-10,active
15684,2014-07-10,6940,arabic,2014-07-10,active
15686,2014-07-10,4858,english,2014-07-10,active
15687,2014-07-10,4321,english,2014-07-10,active
15688,2014-07-10,506,english,2014-07-10,active
15690,2014-07-10,10350,english,2014-07-10,active
15693,2014-07-10,12943,english,2014-07-10,active
15694,2014-07-10,1584,spanish,2014-07-10,active
15696,2014-07-10,12181,chinese,2014-07-10,active
15697,2014-07-10,10307,english,2014-07-10,active
15698,2014-07-10,4816,english,2014-07-10,active
15699,2014-07-10,69,english,2014-07-10,active
15701,2014-07-10,585,french,2014-07-10,active
15702,2014-07-10,11461,english,2014-07-10,active
15705,2014-07-10,12074,chinese,2014-07-10,active
15708,2014-07-10,2251,spanish,2014-07-10,active
15709,2014-07-10,1,english,2014-07-10,active
15715,2014-07-10,7364,italian,2014-07-10,active
15717,2014-07-11,11,english,2014-07-11,active
15718,2014-07-11,7370,english,2014-07-11,active
15719,2014-07-11,2,english,2014-07-11,active
15720,2014-07-11,12364,japanese,2014-07-11,active
15722,2014-07-11,1864,arabic,2014-07-11,active
15723,2014-07-11,6123,english,2014-07-11,active
15725,2014-07-11,13192,spanish,2014-07-11,active
15730,2014-07-11,229,english,2014-07-11,active
15731,2014-07-11,3641,english,2014-07-11,active
15733,2014-07-11,7576,english,2014-07-11,active
15734,2014-07-11,10821,japanese,2014-07-11,active
15735,2014-07-11,614,german,2014-07-11,active
15738,2014-07-11,20,english,2014-07-11,active
15739,2014-07-11,7096,french,2014-07-11,active
15741,2014-07-11,12295,spanish,2014-07-11,active
15745,2014-07-11,45,english,2014-07-11,active
15746,2014-07-11,1,english,2014-07-11,active
15747,2014-07-11,12366,spanish,2014-07-11,active
15750,2014-07-11,3266,portugese,2014-07-11,active
15753,2014-07-11,411,english,2014-07-11,active
15754,2014-07-11,1,french,2014-07-11,active
15755,2014-07-11,4340,english,2014-07-11,active
15765,2014-07-11,9292,english,2014-07-11,active
15767,2014-07-11,5031,german,2014-07-11,active
15769,2014-07-11,3,english,2014-07-11,active
15770,2014-07-11,2015,chinese,2014-07-11,active
15771,2014-07-11,1799,indian,2014-07-11,active
15774,2014-07-11,4736,english,2014-07-11,active
15778,2014-07-11,1907,english,2014-07-11,active
15781,2014-07-11,7498,english,2014-07-11,active
15782,2014-07-11,3450,english,2014-07-11,active
15783,2014-07-11,2729,english,2014-07-11,active
15784,2014-07-11,1,english,2014-07-11,active
15785,2014-07-11,683,english,2014-07-11,active
15786,2014-07-11,1,english,2014-07-11,active
15787,2014-07-11,1,english,2014-07-11,active
15788,2014-07-11,10922,english,2014-07-11,active
15792,2014-07-11,278,english,2014-07-11,active
15794,2014-07-11,2603,arabic,2014-07-11,active
15799,2014-07-11,9119,english,2014-07-11,active
15802,2014-07-11,4007,english,2014-07-11,active
15804,2014-07-11,10589,english,2014-07-11,active
15806,2014-07-12,8543,german,2014-07-12,active
15807,2014-07-12,4677,english,2014-07-12,active
15810,2014-07-12,14,english,2014-07-12,active
15811,2014-07-12,34,arabic,2014-07-12,active
15812,2014-07-12,318,english,2014-07-12,active
15815,2014-07-12,5725,english,2014-07-12,active
15816,2014-07-12,10389,french,2014-07-12,active
15817,2014-07-12,3049,arabic,2014-07-12,active
15818,2014-07-12,12548,english,2014-07-12,active
15823,2014-07-12,6827,english,2014-07-12,active
15824,2014-07-13,5662,english,2014-07-13,active
15825,2014-07-13,302,english,2014-07-13,active
15827,2014-07-13,1304,russian,2014-07-13,active
15830,2014-07-13,280,arabic,2014-07-13,active
15832,2014-07-13,4905,german,2014-07-13,active
15836,2014-07-13,8,english,2014-07-13,active
15837,2014-07-13,1,german,2014-07-13,active
15839,2014-07-13,2170,english,2014-07-13,active
15841,2014-07-13,8077,spanish,2014-07-13,active
15845,2014-07-14,884,english,2014-07-14,active
15847,2014-07-14,1,english,2014-07-14,active
15850,2014-07-14,1851,french,2014-07-14,active
15858,2014-07-14,2,german,2014-07-14,active
15859,2014-07-14,9902,french,2014-07-14,active
15861,2014-07-14,6112,spanish,2014-07-14,active
15864,2014-07-14,8101,english,2014-07-14,active
15869,2014-07-14,11188,english,2014-07-14,active
15873,2014-07-14,9078,english,2014-07-14,active
15874,2014-07-14,11182,english,2014-07-14,active
15875,2014-07-14,3958,portugese,2014-07-14,active
15881,2014-07-14,2298,english,2014-07-14,active
15882,2014-07-14,11813,english,2014-07-14,active
15885,2014-07-14,5934,english,2014-07-14,active
15886,2014-07-14,1442,english,2014-07-14,active
15889,2014-07-14,7252,italian,2014-07-14,active
15891,2014-07-14,13,english,2014-07-14,active
15892,2014-07-14,13136,english,2014-07-14,active
15893,2014-07-14,5582,french,2014-07-14,active
15897,2014-07-14,3,japanese,2014-07-14,active
15899,2014-07-14,7970,arabic,2014-07-14,active
15901,2014-07-14,819,japanese,2014-07-14,active
15903,2014-07-14,7331,english,2014-07-14,active
15905,2014-07-14,390,english,2014-07-14,active
15906,2014-07-14,3442,french,2014-07-14,active
15907,2014-07-14,5925,english,2014-07-14,active
15908,2014-07-14,12335,indian,2014-07-14,active
15909,2014-07-14,10555,english,2014-07-14,active
15911,2014-07-14,7342,french,2014-07-14,active
15913,2014-07-14,474,spanish,2014-07-14,active
15915,2014-07-14,9222,korean,2014-07-14,active
15916,2014-07-14,8825,russian,2014-07-14,active
15924,2014-07-14,1,english,2014-07-14,active
15926,2014-07-14,634,spanish,2014-07-14,active
15928,2014-07-14,17,english,2014-07-14,active
15930,2014-07-15,10852,spanish,2014-07-15,active
15931,2014-07-15,7659,german,2014-07-15,active
15932,2014-07-15,4711,arabic,2014-07-15,active
15933,2014-07-15,3037,english,2014-07-15,active
15934,2014-07-15,10192,arabic,2014-07-15,active
15936,2014-07-15,1,arabic,2014-07-15,active
15937,2014-07-15,54,english,2014-07-15,active
15943,2014-07-15,2200,spanish,2014-07-15,active
15944,2014-07-15,3194,spanish,2014-07-15,active
15948,2014-07-15,1,chinese,2014-07-15,active
15950,2014-07-15,7214,english,2014-07-15,active
15951,2014-07-15,47,italian,2014-07-15,active
15952,2014-07-15,5419,english,2014-07-15,active
15957,2014-07-15,11629,english,2014-07-15,active
15959,2014-07-15,6450,indian,2014-07-15,active
15961,2014-07-15,1434,english,2014-07-15,active
15962,2014-07-15,12915,russian,2014-07-15,active
15963,2014-07-15,5687,english,2014-07-15,active
15964,2014-07-15,10807,english,2014-07-15,active
15965,2014-07-15,1,english,2014-07-15,active
15966,2014-07-15,1586,russian,2014-07-15,active
15968,2014-07-15,12496,russian,2014-07-15,active
15969,2014-07-15,1,french,2014-07-15,active
15971,2014-07-15,471,korean,2014-07-15,active
15973,2014-07-15,1306,french,2014-07-15,active
15974,2014-07-15,1,english,2014-07-15,active
15975,2014-07-15,1,german,2014-07-16,active
15978,2014-07-15,6971,english,2014-07-15,active
15979,2014-07-15,6975,spanish,2014-07-15,active
15982,2014-07-15,8,english,2014-07-15,active
15983,2014-07-15,3086,english,2014-07-15,active
15984,2014-07-15,8406,korean,2014-07-15,active
15986,2014-07-15,153,english,2014-07-15,active
15988,2014-07-15,12077,spanish,2014-07-15,active
15989,2014-07-15,1,english,2014-07-15,active
15991,2014-07-15,7360,english,2014-07-15,active
15992,2014-07-15,1,english,2014-07-15,active
15994,2014-07-15,3,japanese,2014-07-15,active
15995,2014-07-15,599,english,2014-07-15,active
15996,2014-07-15,8469,german,2014-07-15,active
15997,2014-07-15,3118,english,2014-07-15,active
15998,2014-07-15,3837,english,2014-07-15,active
15999,2014-07-15,8410,spanish,2014-07-15,active
16001,2014-07-16,2,japanese,2014-07-16,active
16002,2014-07-16,830,english,2014-07-16,active
16005,2014-07-16,7656,english,2014-07-16,active
16007,2014-07-16,19,german,2014-07-16,active
16009,2014-07-16,2,english,2014-07-16,active
16010,2014-07-16,10486,spanish,2014-07-16,active
16012,2014-07-16,8739,english,2014-07-16,active
16014,2014-07-16,9541,arabic,2014-07-16,active
16016,2014-07-16,71,english,2014-07-16,active
16020,2014-07-16,6702,english,2014-07-16,active
16022,2014-07-16,3157,english,2014-07-16,active
16025,2014-07-16,8487,english,2014-07-16,active
16026,2014-07-16,2187,japanese,2014-07-16,active
16028,2014-07-16,7,japanese,2014-07-16,active
16030,2014-07-16,10877,english,2014-07-16,active
16032,2014-07-16,6006,spanish,2014-07-16,active
16035,2014-07-16,8277,english,2014-07-16,active
16037,2014-07-16,2237,english,2014-07-16,active
16039,2014-07-16,1,russian,2014-07-16,active
16041,2014-07-16,5961,english,2014-07-16,active
16042,2014-07-16,10498,chinese,2014-07-16,active
16043,2014-07-16,10176,japanese,2014-07-16,active
16044,2014-07-16,3397,english,2014-07-16,active
16045,2014-07-16,10,spanish,2014-07-16,active
16048,2014-07-16,6,french,2014-07-16,active
16049,2014-07-16,468,english,2014-07-16,active
16051,2014-07-16,15,english,2014-07-16,active
16052,2014-07-16,1,japanese,2014-07-16,active
